in s,C1 in V,C2 in V
-1.59039552E-01,2.57227E+00,5.95703E-01
-1.59038624E-01,2.51367E+00,5.95703E-01
-1.59037696E-01,2.53320E+00,5.76172E-01
-1.59036768E-01,2.55273E+00,6.54297E-01
-1.59035840E-01,2.61133E+00,5.76172E-01
-1.59034912E-01,2.55273E+00,5.95703E-01
-1.59033984E-01,2.57227E+00,5.56641E-01
-1.59033056E-01,2.53320E+00,6.34766E-01
-1.59032128E-01,2.55273E+00,6.54297E-01
-1.59031200E-01,2.55273E+00,5.95703E-01
-1.59030272E-01,2.51367E+00,6.15234E-01
-1.59029344E-01,2.57227E+00,6.15234E-01
-1.59028416E-01,2.49414E+00,6.15234E-01
-1.59027488E-01,2.51367E+00,6.34766E-01
-1.59026560E-01,2.49414E+00,5.95703E-01
-1.59025632E-01,2.51367E+00,6.34766E-01
-1.59024704E-01,2.51367E+00,6.34766E-01
-1.59023776E-01,2.53320E+00,5.95703E-01
-1.59022848E-01,2.63086E+00,6.34766E-01
-1.59021920E-01,2.57227E+00,5.76172E-01
-1.59020992E-01,2.51367E+00,6.15234E-01
-1.59020064E-01,2.57227E+00,7.12891E-01
-1.59019136E-01,2.55273E+00,5.95703E-01
-1.59018208E-01,2.63086E+00,6.34766E-01
-1.59017280E-01,2.59180E+00,5.76172E-01
-1.59016352E-01,2.63086E+00,5.76172E-01
-1.59015424E-01,2.63086E+00,6.15234E-01
-1.59014496E-01,2.51367E+00,5.76172E-01
-1.59013568E-01,2.51367E+00,5.76172E-01
