in s,C1 in V,C2 in V
7.917197E-02,-5.1047516E-01,2.6191788E+00
7.917525E-02,-5.1207733E-01,2.6182632E+00
7.917852E-02,-5.1345062E-01,2.6163559E+00
7.918180E-02,-5.1573944E-01,2.6142197E+00
7.918508E-02,-5.1657867E-01,2.6113968E+00
7.918836E-02,-5.1795197E-01,2.6062088E+00
7.919163E-02,-5.1924896E-01,2.6009445E+00
7.919491E-02,-5.2146149E-01,2.5949173E+00
7.919819E-02,-5.2245331E-01,2.5872879E+00
7.920146E-02,-5.2352142E-01,2.5800400E+00
7.920474E-02,-5.2474213E-01,2.5711899E+00
7.920802E-02,-5.2527618E-01,2.5620346E+00
7.921129E-02,-5.2664948E-01,2.5512009E+00
7.921457E-02,-5.2672577E-01,2.5392227E+00
7.921785E-02,-5.2863312E-01,2.5267105E+00
7.922112E-02,-5.2863312E-01,2.5125961E+00
7.922440E-02,-5.2985382E-01,2.4988632E+00
7.922768E-02,-5.3046417E-01,2.4836044E+00
7.923095E-02,-5.3092194E-01,2.4680405E+00
7.923423E-02,-5.3084564E-01,2.4511795E+00
7.923751E-02,-5.3206635E-01,2.4333267E+00
7.924078E-02,-5.3183746E-01,2.4136429E+00
7.924406E-02,-5.3282928E-01,2.3940353E+00
7.924734E-02,-5.3260040E-01,2.3745804E+00
7.925061E-02,-5.3290558E-01,2.3523788E+00
7.925389E-02,-5.3313446E-01,2.3304825E+00
7.925717E-02,-5.3267670E-01,2.3083572E+00
7.926044E-02,-5.3290558E-01,2.2849350E+00
7.926372E-02,-5.3328705E-01,2.2608261E+00
7.926700E-02,-5.3260040E-01,2.2356491E+00
7.927028E-02,-5.3351593E-01,2.2098618E+00
7.927355E-02,-5.3260040E-01,2.1834641E+00
7.927683E-02,-5.3168488E-01,2.1562271E+00
7.928011E-02,-5.3122711E-01,2.1288376E+00
7.928338E-02,-5.3122711E-01,2.0992355E+00
7.928666E-02,-5.3076935E-01,2.0700150E+00
7.928994E-02,-5.2947235E-01,2.0389633E+00
7.929321E-02,-5.2993011E-01,2.0082932E+00
7.929649E-02,-5.2878571E-01,1.9767838E+00
7.929977E-02,-5.2771759E-01,1.9447403E+00
7.930304E-02,-5.2695465E-01,1.9118576E+00
7.930632E-02,-5.2573395E-01,1.8796616E+00
7.930960E-02,-5.2512360E-01,1.8457108E+00
7.931287E-02,-5.2443695E-01,1.8109207E+00
7.931615E-02,-5.2321625E-01,1.7758255E+00
7.931943E-02,-5.2184296E-01,1.7398148E+00
7.932270E-02,-5.2123260E-01,1.7032700E+00
7.932598E-02,-5.2039337E-01,1.6675644E+00
7.932926E-02,-5.2008820E-01,1.6298752E+00
7.933253E-02,-5.1848602E-01,1.5923386E+00
7.933581E-02,-5.1734161E-01,1.5544968E+00
7.933909E-02,-5.1589203E-01,1.5158920E+00
7.934236E-02,-5.1398468E-01,1.4778976E+00
7.934564E-02,-5.1284027E-01,1.4388351E+00
7.934892E-02,-5.1329803E-01,1.3980179E+00
7.935220E-02,-5.1085663E-01,1.3577347E+00
7.935547E-02,-5.1001740E-01,1.3160782E+00
7.935875E-02,-5.0948334E-01,1.2743454E+00
7.936203E-02,-5.0887299E-01,1.2332230E+00
7.936530E-02,-5.0704193E-01,1.1914139E+00
7.936858E-02,-5.0444794E-01,1.1486893E+00
7.937186E-02,-5.0376129E-01,1.1064224E+00
7.937513E-02,-5.0124359E-01,1.0635452E+00
7.937841E-02,-5.0032806E-01,1.0205154E+00
7.938169E-02,-4.9925995E-01,9.7695160E-01
7.938496E-02,-4.9796295E-01,9.3262482E-01
7.938824E-02,-4.9674225E-01,8.8822174E-01
7.939152E-02,-4.9552155E-01,8.4511566E-01
