in s,C1 in V,C2 in V
8.077587E-02,-1.6791534E-01,-7.9581451E-01
8.077915E-02,-1.6761017E-01,-7.6842499E-01
8.078242E-02,-1.6822052E-01,-7.4088287E-01
8.078570E-02,-1.6928864E-01,-7.1326447E-01
8.078898E-02,-1.6883087E-01,-6.8526459E-01
8.079225E-02,-1.6806793E-01,-6.5711212E-01
8.079553E-02,-1.6867828E-01,-6.2789154E-01
8.079881E-02,-1.6814423E-01,-5.9867096E-01
8.080208E-02,-1.6967010E-01,-5.6884003E-01
8.080536E-02,-1.6905975E-01,-5.3885651E-01
8.080864E-02,-1.6860199E-01,-5.0833893E-01
8.081191E-02,-1.6936493E-01,-4.7675323E-01
8.081519E-02,-1.6951752E-01,-4.4532013E-01
8.081847E-02,-1.6967010E-01,-4.1464996E-01
8.082174E-02,-1.7020416E-01,-3.8222504E-01
8.082502E-02,-1.7005157E-01,-3.4972382E-01
8.082830E-02,-1.6974640E-01,-3.1684113E-01
8.083157E-02,-1.6967010E-01,-2.8395844E-01
8.083485E-02,-1.6944122E-01,-2.5023651E-01
8.083813E-02,-1.6982269E-01,-2.1712494E-01
8.084140E-02,-1.6959381E-01,-1.8325043E-01
8.084468E-02,-1.7005157E-01,-1.4838409E-01
8.084796E-02,-1.7043304E-01,-1.1389923E-01
8.085124E-02,-1.7089081E-01,-7.9719543E-02
8.085451E-02,-1.7127228E-01,-4.5692444E-02
8.085779E-02,-1.7188263E-01,-9.4528198E-03
8.086107E-02,-1.7180634E-01,2.5108337E-02
8.086434E-02,-1.7188263E-01,6.1424255E-02
8.086762E-02,-1.7249298E-01,9.6900940E-02
8.087090E-02,-1.7295074E-01,1.3352203E-01
8.087417E-02,-1.7371368E-01,1.6945648E-01
