time	V(v_f1)	V(v_f2)	V(v_hp)	V(v_tp)	V(n003)	V(n005)
2.333078798547073e-001	-4.348878e-002	5.634771e-002	3.194990e-002	-8.824333e-002	-3.996237e-005	4.817404e-001
2.333178798547073e-001	-4.593909e-002	5.410527e-002	3.069463e-002	-8.474432e-002	-2.348609e-005	4.817820e-001
2.333278798547074e-001	-4.828908e-002	5.174449e-002	2.936987e-002	-8.105752e-002	-8.162363e-006	4.818077e-001
2.333378798547074e-001	-5.053344e-002	4.927051e-002	2.797840e-002	-7.719088e-002	5.870799e-006	4.818188e-001
2.333478798547074e-001	-5.266709e-002	4.668872e-002	2.652321e-002	-7.315274e-002	1.848657e-005	4.818167e-001
2.333578798547074e-001	-5.468515e-002	4.400472e-002	2.500742e-002	-6.895186e-002	2.957052e-005	4.818027e-001
2.333678798547074e-001	-5.658301e-002	4.122432e-002	2.343436e-002	-6.459737e-002	3.902170e-005	4.817785e-001
2.333778798547074e-001	-5.835629e-002	3.835354e-002	2.180749e-002	-6.009873e-002	4.675361e-005	4.817457e-001
2.333878798547074e-001	-6.000088e-002	3.539857e-002	2.013041e-002	-5.546578e-002	5.269506e-005	4.817061e-001
2.333978798547074e-001	-6.151296e-002	3.236580e-002	1.840689e-002	-5.070866e-002	5.679089e-005	4.816615e-001
2.334078798547074e-001	-6.288900e-002	2.926179e-002	1.664081e-002	-4.583780e-002	5.900251e-005	4.816137e-001
2.334178798547074e-001	-6.412575e-002	2.609324e-002	1.483619e-002	-4.086393e-002	5.930831e-005	4.815647e-001
2.334278798547075e-001	-6.522030e-002	2.286701e-002	1.299714e-002	-3.579803e-002	5.770391e-005	4.815163e-001
2.334378798547075e-001	-6.617005e-002	1.959008e-002	1.112790e-002	-3.065132e-002	5.420228e-005	4.814704e-001
2.334478798547075e-001	-6.697273e-002	1.626958e-002	9.232765e-003	-2.543521e-002	4.883358e-005	4.814289e-001
2.334578798547075e-001	-6.762640e-002	1.291273e-002	7.316125e-003	-2.016133e-002	4.164496e-005	4.813935e-001
2.334678798547075e-001	-6.812949e-002	9.526833e-003	5.382420e-003	-1.484143e-002	3.270013e-005	4.813663e-001
2.334778798547075e-001	-6.848077e-002	6.119305e-003	3.436139e-003	-9.487391e-003	2.207878e-005	4.813487e-001
2.334878798547075e-001	-6.867936e-002	2.697610e-003	1.481806e-003	-4.111218e-003	9.875842e-006	4.813425e-001
2.334978798547075e-001	-6.872475e-002	-7.307298e-004	-4.760413e-004	1.275033e-003	-3.799395e-006	4.813491e-001
2.335078798547075e-001	-6.861678e-002	-4.158156e-003	-2.432860e-003	6.659258e-003	-1.882431e-005	4.813700e-001
2.335178798547075e-001	-6.835566e-002	-7.577087e-003	-4.384118e-003	1.202935e-002	-3.506408e-005	4.814064e-001
2.335278798547076e-001	-6.794197e-002	-1.097994e-002	-6.325309e-003	1.737321e-002	-5.237298e-005	4.814596e-001
2.335378798547076e-001	-6.737664e-002	-1.435914e-002	-8.251963e-003	2.267880e-002	-7.059574e-005	4.815303e-001
2.335578798547076e-001	-6.579663e-002	-2.101646e-002	-1.204407e-002	3.312746e-002	-1.091227e-004	4.817281e-001
2.335878798547076e-001	-6.233311e-002	-3.063845e-002	-1.751515e-002	4.821882e-002	-1.695020e-004	4.821724e-001
2.336178798547076e-001	-5.762329e-002	-3.965110e-002	-2.262862e-002	6.234259e-002	-2.285527e-004	4.827962e-001
2.336378798547077e-001	-5.383828e-002	-4.522975e-002	-2.578857e-002	7.107929e-002	-2.650383e-004	4.833069e-001
2.336578798547077e-001	-4.957704e-002	-5.040499e-002	-2.871731e-002	7.918113e-002	-2.976664e-004	4.838867e-001
2.336778798547077e-001	-4.487831e-002	-5.512994e-002	-3.139020e-002	8.657661e-002	-3.252330e-004	4.845265e-001
2.336978798547077e-001	-3.978457e-002	-5.936188e-002	-3.378500e-002	9.320080e-002	-3.467769e-004	4.852153e-001
2.337178798547077e-001	-3.434149e-002	-6.306277e-002	-3.588207e-002	9.899604e-002	-3.615510e-004	4.859405e-001
2.337378798547078e-001	-2.859751e-002	-6.619963e-002	-3.766437e-002	1.039123e-001	-3.690462e-004	4.866879e-001
2.337578798547078e-001	-2.260336e-002	-6.874488e-002	-3.911750e-002	1.079077e-001	-3.690073e-004	4.874429e-001
2.337778798547078e-001	-1.641164e-002	-7.067654e-002	-4.022969e-002	1.109485e-001	-3.614402e-004	4.881903e-001
2.337978798547078e-001	-1.007637e-002	-7.197840e-002	-4.099183e-002	1.130093e-001	-3.466110e-004	4.889155e-001
2.338178798547078e-001	-3.652655e-003	-7.264007e-002	-4.139753e-002	1.140735e-001	-3.250313e-004	4.896045e-001
2.338378798547079e-001	2.804084e-003	-7.265726e-002	-4.144287e-002	1.141327e-001	-2.974609e-004	4.902444e-001
2.338578798547079e-001	9.238051e-003	-7.203141e-002	-4.112669e-002	1.131874e-001	-2.648573e-004	4.908245e-001
2.338778798547079e-001	1.559339e-002	-7.076930e-002	-4.045093e-002	1.112463e-001	-2.283455e-004	4.913357e-001
2.339078798547079e-001	2.485883e-002	-6.771223e-002	-3.877390e-002	1.065075e-001	-1.693581e-004	4.919600e-001
2.339378798547080e-001	3.364307e-002	-6.331848e-002	-3.632534e-002	9.966057e-002	-1.089799e-004	4.924053e-001
2.339578798547080e-001	3.914569e-002	-5.968980e-002	-3.428491e-002	9.398858e-002	-7.040633e-005	4.926035e-001
2.339678798547080e-001	4.177243e-002	-5.767732e-002	-3.314812e-002	9.083791e-002	-5.214284e-005	4.926744e-001
2.339778798547080e-001	4.430827e-002	-5.553858e-002	-3.193665e-002	8.748634e-002	-3.478113e-005	4.927276e-001
2.339878798547080e-001	4.674753e-002	-5.327827e-002	-3.065298e-002	8.394107e-002	-1.847678e-005	4.927641e-001
2.339978798547080e-001	4.908471e-002	-5.090135e-002	-2.929983e-002	8.020974e-002	-3.376346e-006	4.927849e-001
2.340078798547080e-001	5.131453e-002	-4.841299e-002	-2.788004e-002	7.630038e-002	1.038398e-005	4.927913e-001
2.340178798547080e-001	5.343193e-002	-4.581860e-002	-2.639665e-002	7.222147e-002	2.267967e-005	4.927848e-001
2.340278798547081e-001	5.543207e-002	-4.312381e-002	-2.485289e-002	6.798182e-002	3.339899e-005	4.927667e-001
2.340378798547081e-001	5.731037e-002	-4.033445e-002	-2.325213e-002	6.359067e-002	4.244413e-005	4.927389e-001
2.340478798547081e-001	5.906248e-002	-3.745655e-002	-2.159790e-002	5.905756e-002	4.973213e-005	4.927028e-001
2.340578798547081e-001	6.068436e-002	-3.449632e-002	-1.989387e-002	5.439242e-002	5.519569e-005	4.926605e-001
2.340678798547081e-001	6.217222e-002	-3.146016e-002	-1.814389e-002	4.960544e-002	5.878384e-005	4.926136e-001
2.340778798547081e-001	6.352258e-002	-2.835463e-002	-1.635190e-002	4.470716e-002	6.046249e-005	4.925640e-001
2.340878798547081e-001	6.473226e-002	-2.518643e-002	-1.452197e-002	3.970836e-002	6.021477e-005	4.925137e-001
2.340978798547081e-001	6.579840e-002	-2.196244e-002	-1.265830e-002	3.462008e-002	5.804124e-005	4.924646e-001
2.341078798547081e-001	6.671847e-002	-1.868962e-002	-1.076517e-002	2.945360e-002	5.395994e-005	4.924186e-001
2.341178798547081e-001	6.749027e-002	-1.537510e-002	-8.846935e-003	2.422039e-002	4.800621e-005	4.923776e-001
2.341278798547082e-001	6.811194e-002	-1.202607e-002	-6.908045e-003	1.893210e-002	4.023247e-005	4.923433e-001
2.341378798547082e-001	6.858196e-002	-8.649852e-003	-4.952993e-003	1.360054e-002	3.070766e-005	4.923177e-001
2.341478798547082e-001	6.889919e-002	-5.253823e-003	-2.986318e-003	8.237625e-003	1.951665e-005	4.923023e-001
2.341578798547082e-001	6.906284e-002	-1.845430e-003	-1.012588e-003	2.855376e-003	6.759479e-006	4.922988e-001
2.341678798547082e-001	6.907246e-002	1.567827e-003	9.636150e-004	-2.534129e-003	-7.449615e-006	4.923088e-001
2.341778798547082e-001	6.892799e-002	4.978418e-003	2.937708e-003	-7.918775e-003	-2.298325e-005	4.923335e-001
2.341878798547082e-001	6.862973e-002	8.378795e-003	4.905123e-003	-1.328645e-002	-3.970211e-005	4.923742e-001
2.341978798547082e-001	6.817834e-002	1.176141e-002	6.861321e-003	-1.862505e-002	-5.745620e-005	4.924321e-001
2.342078798547082e-001	6.757486e-002	1.511873e-002	8.801802e-003	-2.392257e-002	-7.608634e-005	4.925081e-001
2.342278798547083e-001	6.591746e-002	2.172752e-002	1.261792e-002	-3.434668e-002	-1.153008e-004	4.927174e-001
2.342578798547083e-001	6.233663e-002	3.126558e-002	1.811564e-002	-4.938068e-002	-1.763517e-004	4.931811e-001
2.342878798547083e-001	5.751018e-002	4.018237e-002	2.324422e-002	-6.342363e-002	-2.356091e-004	4.938256e-001
2.343078798547083e-001	5.364896e-002	4.569139e-002	2.640777e-002	-7.209425e-002	-2.719582e-004	4.943501e-001
2.343278798547084e-001	4.931353e-002	5.079314e-002	2.933496e-002	-8.012100e-002	-3.042353e-004	4.949432e-001
2.343478798547084e-001	4.454329e-002	5.544140e-002	3.200120e-002	-8.743310e-002	-3.312523e-004	4.955955e-001
2.343678798547084e-001	3.938131e-002	5.959418e-002	3.438434e-002	-9.396642e-002	-3.520678e-004	4.962955e-001
2.343878798547084e-001	3.387384e-002	6.321416e-002	3.646486e-002	-9.966417e-002	-3.659604e-004	4.970302e-001
2.344078798547084e-001	2.806983e-002	6.626914e-002	3.822587e-002	-1.044772e-001	-3.724517e-004	4.977853e-001
2.344278798547085e-001	2.202052e-002	6.873231e-002	3.965312e-002	-1.083646e-001	-3.713213e-004	4.985459e-001
2.344478798547085e-001	1.577893e-002	7.058246e-002	4.073505e-002	-1.112936e-001	-3.626127e-004	4.992967e-001
2.344678798547085e-001	9.399480e-003	7.180416e-002	4.146276e-002	-1.132398e-001	-3.466311e-004	5.000230e-001
2.344878798547085e-001	2.937644e-003	7.238775e-002	4.183012e-002	-1.141875e-001	-3.239294e-004	5.007108e-001
2.345078798547085e-001	-3.550846e-003	7.232968e-002	4.183346e-002	-1.141294e-001	-2.953026e-004	5.013474e-001
2.345278798547086e-001	-1.000993e-002	7.163205e-002	4.147195e-002	-1.130670e-001	-2.617447e-004	5.019221e-001
2.345578798547086e-001	-1.952096e-002	6.940427e-002	4.025134e-002	-1.096137e-001	-2.048075e-004	5.026497e-001
2.345878798547086e-001	-2.865461e-002	6.580465e-002	3.823449e-002	-1.039925e-001	-1.441061e-004	5.032008e-001
2.346078798547086e-001	-3.444535e-002	6.267889e-002	3.646334e-002	-9.909258e-002	-1.036975e-004	5.034671e-001
2.346278798547087e-001	-3.993757e-002	5.900441e-002	3.436678e-002	-9.331863e-002	-6.508196e-005	5.036546e-001
2.346378798547087e-001	-4.255641e-002	5.697144e-002	3.320160e-002	-9.011909e-002	-4.687865e-005	5.037202e-001
2.346478798547087e-001	-4.508256e-002	5.481388e-002	3.196162e-002	-8.672020e-002	-2.963074e-005	5.037682e-001
2.346578798547087e-001	-4.751035e-002	5.253646e-002	3.064939e-002	-8.312924e-002	-1.349286e-005	5.037996e-001
2.346678798547087e-001	-4.983432e-002	5.014415e-002	2.926768e-002	-7.935397e-002	1.389885e-006	5.038154e-001
2.346778798547087e-001	-5.204920e-002	4.764218e-002	2.781942e-002	-7.540254e-002	1.488323e-005	5.038172e-001
2.346878798547087e-001	-5.414996e-002	4.503596e-002	2.630772e-002	-7.128347e-002	2.686500e-005	5.038063e-001
2.346978798547087e-001	-5.613179e-002	4.233116e-002	2.473586e-002	-6.700572e-002	3.722630e-005	5.037842e-001
2.347078798547087e-001	-5.799014e-002	3.953361e-002	2.310729e-002	-6.257857e-002	4.587253e-005	5.037526e-001
2.347178798547087e-001	-5.972073e-002	3.664936e-002	2.142561e-002	-5.801169e-002	5.272434e-005	5.037134e-001
2.347278798547088e-001	-6.131953e-002	3.368464e-002	1.969457e-002	-5.331504e-002	5.771837e-005	5.036682e-001
2.347378798547088e-001	-6.278282e-002	3.064586e-002	1.791806e-002	-4.849893e-002	6.080795e-005	5.036190e-001
2.347478798547088e-001	-6.410716e-002	2.753957e-002	1.610010e-002	-4.357393e-002	6.196353e-005	5.035676e-001
2.347578798547088e-001	-6.528945e-002	2.437249e-002	1.424484e-002	-3.855092e-002	6.117303e-005	5.035160e-001
2.347678798547088e-001	-6.632688e-002	2.115147e-002	1.235653e-002	-3.344099e-002	5.844197e-005	5.034662e-001
2.347778798547088e-001	-6.721697e-002	1.788350e-002	1.043950e-002	-2.825547e-002	5.379351e-005	5.034200e-001
2.347878798547088e-001	-6.795760e-002	1.457567e-002	8.498175e-003	-2.300588e-002	4.726820e-005	5.033793e-001
2.347978798547088e-001	-6.854699e-002	1.123518e-002	6.537060e-003	-1.770392e-002	3.892367e-005	5.033461e-001
2.348078798547088e-001	-6.898369e-002	7.869327e-003	4.560698e-003	-1.236143e-002	2.883411e-005	5.033219e-001
2.348178798547088e-001	-6.926662e-002	4.485470e-003	2.573677e-003	-6.990359e-003	1.708958e-005	5.033087e-001
2.348278798547089e-001	-6.939510e-002	1.091035e-003	5.806122e-004	-1.602751e-003	3.795150e-006	5.033078e-001
2.348378798547089e-001	-6.936875e-002	-2.306506e-003	-1.413871e-003	3.789299e-003	-1.093003e-005	5.033209e-001
2.348478798547089e-001	-6.918760e-002	-5.699651e-003	-3.405150e-003	9.173666e-003	-2.695388e-005	5.033492e-001
2.348578798547089e-001	-6.885202e-002	-9.080886e-003	-5.388622e-003	1.453823e-002	-4.413264e-005	5.033941e-001
2.348678798547089e-001	-6.836278e-002	-1.244270e-002	-7.359714e-003	1.987091e-002	-6.231217e-005	5.034566e-001
2.348778798547089e-001	-6.772099e-002	-1.577759e-002	-9.313899e-003	2.515969e-002	-8.132944e-005	5.035375e-001
2.348978798547089e-001	-6.598599e-002	-2.233688e-002	-1.315375e-002	3.555797e-002	-1.211898e-004	5.037578e-001
2.349278798547090e-001	-6.228765e-002	-3.178976e-002	-1.867761e-002	5.053287e-002	-1.828490e-004	5.042399e-001
2.349578798547090e-001	-5.734446e-002	-4.060980e-002	-2.382076e-002	6.449355e-002	-2.421967e-004	5.049037e-001
2.349778798547090e-001	-5.340712e-002	-4.604870e-002	-2.698739e-002	7.309709e-002	-2.784266e-004	5.054412e-001
2.349978798547090e-001	-4.899763e-002	-5.107667e-002	-2.991254e-002	8.104798e-002	-3.103185e-004	5.060467e-001
2.350178798547090e-001	-4.415606e-002	-5.564811e-002	-3.257160e-002	8.827604e-002	-3.367564e-004	5.067104e-001
2.350378798547091e-001	-3.892608e-002	-5.972175e-002	-3.494253e-002	9.471796e-002	-3.568198e-004	5.074205e-001
2.350578798547091e-001	-3.335451e-002	-6.326102e-002	-3.700591e-002	1.003178e-001	-3.698140e-004	5.081638e-001
2.350778798547091e-001	-2.749083e-002	-6.623446e-002	-3.874499e-002	1.050274e-001	-3.752919e-004	5.089254e-001
2.350978798547091e-001	-2.138676e-002	-6.861604e-002	-4.014572e-002	1.088066e-001	-3.730686e-004	5.096905e-001
2.351178798547091e-001	-1.509576e-002	-7.038532e-002	-4.119672e-002	1.116237e-001	-3.632257e-004	5.104436e-001
2.351378798547092e-001	-8.672646e-003	-7.152763e-002	-4.188929e-002	1.134554e-001	-3.461079e-004	5.111699e-001
2.351578798547092e-001	-2.173157e-003	-7.203414e-002	-4.221750e-002	1.142868e-001	-3.223108e-004	5.118554e-001
2.351778798547092e-001	4.346475e-003	-7.190184e-002	-4.217811e-002	1.141118e-001	-2.926615e-004	5.124877e-001
2.351978798547092e-001	1.082990e-002	-7.113343e-002	-4.177068e-002	1.129326e-001	-2.581904e-004	5.130561e-001
2.352278798547093e-001	2.036452e-002	-6.880765e-002	-4.047573e-002	1.093070e-001	-2.002836e-004	5.137712e-001
2.352578798547093e-001	2.950598e-002	-6.512168e-002	-3.837876e-002	1.035192e-001	-1.388103e-004	5.143074e-001
2.352778798547093e-001	3.529277e-002	-6.194539e-002	-3.655211e-002	9.851325e-002	-9.821448e-005	5.145629e-001
2.352878798547093e-001	3.807460e-002	-6.015182e-002	-3.551528e-002	9.568138e-002	-7.858280e-005	5.146607e-001
2.352978798547093e-001	4.077377e-002	-5.822655e-002	-3.439882e-002	9.263821e-002	-5.962945e-005	5.147394e-001
2.353078798547093e-001	4.338430e-002	-5.617383e-002	-3.320500e-002	8.939027e-002	-4.152352e-005	5.147995e-001
2.353178798547093e-001	4.590034e-002	-5.399819e-002	-3.193625e-002	8.594453e-002	-2.442701e-005	5.148422e-001
2.353278798547094e-001	4.831624e-002	-5.170440e-002	-3.059522e-002	8.230840e-002	-8.493365e-006	5.148684e-001
2.353378798547094e-001	5.062657e-002	-4.929745e-002	-2.918474e-002	7.848972e-002	6.133956e-006	5.148795e-001
2.353478798547094e-001	5.282609e-002	-4.678261e-002	-2.770781e-002	7.449674e-002	1.932280e-005	5.148765e-001
2.353578798547094e-001	5.490978e-002	-4.416530e-002	-2.616761e-002	7.033809e-002	3.095356e-005	5.148613e-001
2.353678798547094e-001	5.687288e-002	-4.145121e-002	-2.456749e-002	6.602281e-002	4.092036e-005	5.148354e-001
2.353778798547094e-001	5.871087e-002	-3.864621e-002	-2.291097e-002	6.156026e-002	4.913200e-005	5.148003e-001
2.353878798547094e-001	6.041951e-002	-3.575634e-002	-2.120172e-002	5.696019e-002	5.551293e-005	5.147579e-001
2.353978798547094e-001	6.199483e-002	-3.278785e-002	-1.944356e-002	5.223266e-002	6.000393e-005	5.147102e-001
2.354078798547094e-001	6.343315e-002	-2.974715e-002	-1.764045e-002	4.738804e-002	6.256277e-005	5.146589e-001
2.354178798547094e-001	6.473109e-002	-2.664080e-002	-1.579648e-002	4.243699e-002	6.316460e-005	5.146060e-001
2.354278798547095e-001	6.588559e-002	-2.347552e-002	-1.391586e-002	3.739041e-002	6.180229e-005	5.145534e-001
2.354378798547095e-001	6.689392e-002	-2.025816e-002	-1.200288e-002	3.225949e-002	5.848645e-005	5.145032e-001
2.354478798547095e-001	6.775368e-002	-1.699569e-002	-1.006197e-002	2.705561e-002	5.324547e-005	5.144572e-001
2.354578798547095e-001	6.846280e-002	-1.369520e-002	-8.097589e-003	2.179032e-002	4.612520e-005	5.144173e-001
2.354678798547095e-001	6.901956e-002	-1.036389e-002	-6.114301e-003	1.647537e-002	3.718862e-005	5.143854e-001
2.354778798547095e-001	6.942261e-002	-7.009013e-003	-4.116703e-003	1.112264e-002	2.651522e-005	5.143632e-001
2.354878798547095e-001	6.967096e-002	-3.637925e-003	-2.109431e-003	5.744109e-003	1.420027e-005	5.143524e-001
2.354978798547095e-001	6.976397e-002	-2.580261e-004	-9.714668e-005	3.518354e-004	3.539566e-007	5.143547e-001
2.355078798547095e-001	6.970138e-002	3.123239e-003	1.915483e-003	-5.042066e-003	-1.489966e-005	5.143714e-001
2.355178798547095e-001	6.948329e-002	6.498400e-003	3.923798e-003	-1.042546e-002	-3.142379e-005	5.144039e-001
2.355278798547096e-001	6.911017e-002	9.859974e-003	5.923157e-003	-1.578624e-002	-4.907024e-005	5.144534e-001
2.355378798547096e-001	6.858288e-002	1.320049e-002	7.908958e-003	-2.111231e-002	-6.768075e-005	5.145209e-001
2.355578798547096e-001	6.707089e-002	1.978858e-002	1.182173e-002	-3.161243e-002	-1.071197e-004	5.147134e-001
2.355878798547096e-001	6.368824e-002	2.932822e-002	1.747761e-002	-4.680626e-002	-1.691447e-004	5.151536e-001
2.356178798547096e-001	5.903245e-002	3.828578e-002	2.277701e-002	-6.106087e-002	-2.300499e-004	5.157786e-001
2.356378798547097e-001	5.526800e-002	4.384343e-002	2.605961e-002	-6.989921e-002	-2.678219e-004	5.162932e-001
2.356578798547097e-001	5.101473e-002	4.901045e-002	2.910866e-002	-7.811312e-002	-3.017221e-004	5.168794e-001
2.356778798547097e-001	4.631137e-002	5.373998e-002	3.189843e-002	-8.563003e-002	-3.304989e-004	5.175282e-001
2.356978798547097e-001	4.120047e-002	5.798924e-002	3.440566e-002	-9.238392e-002	-3.531483e-004	5.182283e-001
2.357178798547097e-001	3.572792e-002	6.171998e-002	3.660971e-002	-9.831595e-002	-3.688843e-004	5.189668e-001
2.357378798547098e-001	2.994244e-002	6.489891e-002	3.849265e-002	-1.033749e-001	-3.771641e-004	5.197293e-001
2.357578798547098e-001	2.389521e-002	6.749799e-002	4.003924e-002	-1.075175e-001	-3.777050e-004	5.205007e-001
2.357778798547098e-001	1.763933e-002	6.949475e-002	4.123693e-002	-1.107088e-001	-3.704928e-004	5.212654e-001
2.357978798547098e-001	1.122940e-002	7.087240e-002	4.207591e-002	-1.129222e-001	-3.557813e-004	5.220085e-001
2.358178798547098e-001	4.721115e-003	7.161991e-002	4.254911e-002	-1.141396e-001	-3.340829e-004	5.227153e-001
2.358378798547099e-001	-1.829157e-003	7.173210e-002	4.265220e-002	-1.143515e-001	-3.061515e-004	5.233727e-001
2.358578798547099e-001	-8.364798e-003	7.120948e-002	4.238363e-002	-1.135570e-001	-2.729573e-004	5.239691e-001
2.358778798547099e-001	-1.482932e-002	7.005827e-002	4.174473e-002	-1.117635e-001	-2.356548e-004	5.244952e-001
2.359078798547099e-001	-2.427035e-002	6.717956e-002	4.010231e-002	-1.072375e-001	-1.751535e-004	5.251388e-001
